"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00200","","ç»_24çŒ","","3,120","-","2","12","42","93","243","628","408","287","227","200","176","119","108","84","72","60","59","45","53","30","30","21","16","7","20","8","7","11","6","6","5","2","6","2","2","2","6","-","2","1","2","1","1","-","-","2","1","-","-","-","1","2","1","-","-","-","-","-","-","-","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00210","","ç»_25çŒ","","3,585","1","4","11","15","51","110","276","672","462","305","287","233","158","154","120","114","87","86","71","56","50","41","39","19","15","22","16","10","17","11","9","6","8","5","6","3","8","6","1","3","2","2","1","1","2","2","1","1","-","-","1","2","-","1","1","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00220","","ç»_26çŒ","","4,004","-","-","8","12","35","67","133","337","791","513","368","260","226","177","150","140","124","108","98","69","59","54","37","38","39","22","25","16","15","14","8","4","8","2","4","5","4","5","1","4","4","4","2","3","1","2","1","2","1","-","2","-","-","-","1","-","-","1","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00230","","ç»_27çŒ","","4,569","-","-","5","13","16","46","96","168","381","896","574","412","335","266","246","186","156","133","98","99","64","63","40","39","42","30","31","14","21","13","11","11","11","10","3","4","4","4","6","1","2","1","-","1","2","6","-","3","1","1","-","1","-","-","1","1","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00240","","ç»_28çŒ","","4,778","-","1","5","5","22","40","71","86","160","407","926","560","425","344","305","238","180","176","135","133","106","68","53","43","46","36","29","24","14","22","20","17","10","9","7","7","8","7","3","2","1","3","3","2","-","5","1","2","1","-","3","-","2","2","1","1","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00250","","ç»_29çŒ","","4,906","-","-","1","8","20","31","38","72","111","197","418","888","593","411","346","295","250","220","144","152","121","115","79","72","55","43","25","33","25","22","20","14","8","14","6","7","3","8","3","4","3","5","2","3","2","2","1","1","5","1","1","-","1","2","-","1","1","3","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00260","","ç»_30çŒ","","5,263","-","-","1","1","10","23","44","54","77","118","221","435","971","649","469","321","305","303","204","178","139","121","100","74","74","56","62","43","37","22","17","17","18","12","21","8","6","7","7","1","3","5","7","4","3","2","2","2","2","2","1","1","1","-","1","-","-","-","-","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00270","","ç»_31çŒ","","5,123","-","-","-","3","8","18","26","29","49","85","131","200","444","914","603","439","369","320","273","191","173","137","127","103","88","68","43","55","40","34","24","11","15","5","9","14","10","9","4","5","6","2","7","2","3","6","2","2","3","4","3","2","1","2","-","-","-","1","-","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00280","","ç»_32çŒ","","5,121","-","1","3","3","10","9","14","28","39","75","97","145","208","429","870","598","475","316","332","269","190","156","167","109","84","93","75","55","36","36","30","29","21","22","12","9","9","15","5","7","3","5","4","2","4","1","3","2","4","2","3","2","-","-","4","-","-","1","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00290","","ç»_33çŒ","","5,246","-","-","-","1","8","9","12","21","16","77","56","110","180","206","457","829","574","476","384","301","251","226","158","154","116","105","87","84","57","47","35","28","31","28","14","10","17","13","2","2","9","5","7","3","8","3","8","4","2","1","1","4","2","2","2","-","1","1","-","-","-","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00300","","ç»_34çŒ","","5,114","-","-","2","3","3","11","8","12","25","27","53","91","119","149","239","412","802","606","425","328","293","248","223","173","123","124","103","89","81","61","50","37","27","30","15","12","14","9","12","7","6","8","9","6","3","4","4","4","2","3","1","6","3","2","-","-","2","2","1","-","1","1","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00310","","ç»_35çŒ","","5,072","-","-","2","3","2","4","7","14","27","22","38","60","90","132","158","231","417","775","555","402","355","308","265","214","168","143","118","83","86","67","63","42","29","22","24","19","27","13","6","10","9","9","3","4","6","4","3","3","2","4","2","3","5","5","2","2","1","2","-","1","1","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00320","","ç»_36çŒ","","4,943","-","-","-","3","4","3","7","11","11","23","28","55","64","96","141","169","222","403","734","510","411","360","275","248","203","179","149","125","83","67","68","43","43","26","17","21","20","12","14","10","8","12","3","11","5","3","4","3","7","3","3","4","5","1","2","1","3","2","-","-","3","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00330","","ç»_37çŒ","","4,780","-","-","-","2","-","5","5","6","12","25","31","39","39","59","92","116","165","231","388","717","487","378","341","273","228","196","165","161","101","100","72","73","43","31","33","24","20","16","16","12","11","10","6","6","5","1","7","4","5","4","7","1","4","3","-","-","-","-","1","2","-","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00340","","ç»_38çŒ","","4,532","-","-","1","-","1","-","9","10","13","10","15","28","43","42","81","92","121","160","199","358","669","440","375","331","263","232","190","149","130","91","72","64","59","42","41","25","18","20","15","18","13","13","9","7","6","6","6","11","4","3","4","8","5","1","4","-","-","2","1","-","-","1","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00350","","ç»_39çŒ","","4,577","-","-","-","-","1","1","4","3","6","9","16","25","24","34","56","76","88","156","166","231","342","623","506","392","349","244","239","205","145","119","100","69","64","58","34","34","27","22","14","11","16","10","7","10","1","5","6","5","3","2","3","-","6","3","1","-","1","-","1","-","1","-","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00360","","ç»_40çŒ","","4,608","-","-","-","1","3","1","1","7","3","4","9","17","17","22","37","58","60","107","128","168","223","404","676","492","372","302","282","230","191","145","134","107","71","46","50","26","36","27","17","20","25","12","9","7","7","5","4","7","2","6","4","8","2","3","5","1","3","2","-","-","1","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00370","","ç»_41çŒ","","4,452","-","-","-","-","1","2","3","4","3","4","8","8","15","22","29","43","57","73","89","138","155","215","353","666","446","372","304","286","246","179","159","90","72","70","68","31","31","36","24","16","21","16","19","11","5","11","10","3","8","5","4","4","7","4","2","1","-","1","-","-","-","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00380","","ç»_42çŒ","","4,385","-","-","-","-","-","3","2","5","2","5","7","9","6","17","27","33","38","57","64","89","115","163","233","400","647","465","377","288","251","214","163","119","115","81","60","53","38","35","35","29","28","13","14","14","2","9","6","8","14","11","3","5","3","2","1","2","1","1","1","-","2","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00390","","ç»_43çŒ","","4,298","-","-","1","-","-","-","1","1","7","4","4","9","9","9","20","19","22","35","50","64","86","97","136","204","353","632","459","374","331","258","239","166","131","103","86","71","62","39","39","37","19","19","16","22","14","5","7","8","6","6","3","3","4","5","2","1","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00400","","ç»_44çŒ","","4,360","-","-","1","-","1","-","-","2","-","1","3","5","8","10","12","12","26","23","43","47","74","78","115","142","221","355","672","528","355","311","257","199","157","143","104","76","71","45","30","38","33","22","20","23","10","9","12","13","5","6","10","7","6","3","3","3","4","2","2","1","1","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00410","","ç»_45çŒ","","4,337","-","-","-","-","1","-","-","5","-","3","2","2","6","4","11","10","23","16","24","29","58","75","73","108","141","227","351","653","496","375","315","259","220","158","131","118","79","67","54","45","28","26","28","21","15","14","14","8","5","8","4","7","1","7","4","1","5","1","-","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00420","","ç»_46çŒ","","4,265","-","-","-","-","1","-","1","-","1","-","-","4","-","6","12","19","16","14","24","21","37","54","55","79","115","184","212","371","635","481","360","292","265","200","155","116","122","85","56","44","32","36","34","22","19","12","13","8","11","8","8","6","4","1","3","2","2","2","2","1","-","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00430","","ç»_47çŒ","","3,878","-","-","-","-","-","-","1","-","-","1","1","1","2","4","6","4","11","10","17","18","26","31","39","51","97","98","133","199","318","535","416","366","287","247","188","131","125","101","73","58","50","36","36","32","24","14","13","9","13","9","6","7","10","6","4","2","1","4","1","2","2","1","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00440","","ç»_48çŒ","","3,632","-","-","-","-","-","1","-","-","-","4","3","1","3","4","6","2","1","12","11","12","14","32","32","46","51","70","106","130","174","293","490","418","316","281","212","145","135","118","94","70","60","51","42","37","23","22","23","8","14","16","11","6","7","5","3","2","3","4","2","-","2","2","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00450","","ç»_49çŒ","","3,244","-","-","-","-","-","-","-","1","2","-","2","1","3","1","3","3","5","7","4","13","16","18","20","24","38","46","60","100","118","154","241","494","361","275","282","170","152","127","108","68","52","64","47","26","27","16","16","8","7","12","10","8","9","4","6","4","5","1","-","2","2","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00460","","ç»_50çŒ","","2,996","-","-","-","-","-","-","-","-","-","2","1","1","-","3","2","7","9","6","4","7","13","7","10","20","33","35","60","63","83","119","152","223","436","346","233","188","177","130","109","87","88","62","59","33","36","30","17","18","12","9","10","12","12","4","5","6","4","4","1","3","2","1","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00470","","ç»_51çŒ","","2,757","-","-","-","-","-","-","-","-","-","-","-","-","1","3","2","5","2","3","4","4","6","12","9","9","21","26","37","47","51","75","97","113","230","423","266","223","214","169","163","114","100","50","65","38","34","23","20","16","11","12","9","11","7","5","1","1","2","7","2","3","3","3","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00480","","ç»_52çŒ","","2,319","-","-","-","-","-","-","-","-","-","2","1","-","-","-","1","2","-","1","1","1","4","5","11","13","11","25","25","34","40","52","62","87","113","165","331","221","210","184","151","121","77","68","68","47","33","25","23","20","15","10","8","9","10","9","2","4","4","2","1","2","1","2","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00490","","ç»_53çŒ","","1,820","-","-","-","-","-","-","-","-","-","-","1","1","-","2","-","-","2","2","4","3","2","3","4","7","9","10","10","19","21","28","39","47","67","77","128","231","227","153","158","132","90","65","60","58","34","22","20","10","9","14","7","11","8","8","2","3","2","1","2","1","3","1","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00500","","ç»_54çŒ","","1,830","-","-","-","-","-","-","-","-","-","1","1","1","-","-","1","2","1","3","-","1","3","1","3","6","7","9","8","16","24","31","23","43","46","73","82","112","232","203","183","144","117","90","93","50","45","25","24","20","11","19","17","9","9","8","8","5","4","6","1","2","2","1","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00510","","ç»_55çŒ","","1,536","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","3","-","4","-","2","2","4","1","6","6","8","13","15","15","27","27","33","45","67","120","219","148","138","130","110","80","64","47","41","28","16","27","18","9","11","13","10","7","-","3","2","2","2","4","2","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00520","","ç»_56çŒ","","1,376","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","3","-","5","1","3","5","8","4","10","14","20","12","17","17","28","25","35","63","101","198","131","113","112","101","84","59","47","30","27","16","9","15","11","16","13","5","-","2","-","8","3","2","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00530","","ç»_57çŒ","","1,218","-","-","-","-","-","-","-","-","-","-","-","3","-","-","-","-","1","-","1","2","2","1","2","2","1","3","5","4","5","16","9","12","13","16","21","25","33","51","82","161","129","102","112","94","65","48","43","34","22","14","14","12","17","10","8","5","3","3","3","5","-","1","3","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00540","","ç»_58çŒ","","1,021","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","1","-","-","-","-","1","1","2","1","1","3","5","4","7","10","10","9","20","13","29","30","33","84","127","111","93","86","70","72","40","32","25","22","14","12","8","12","7","5","5","9","3","2","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00550","","ç»_59çŒ","","929","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","2","-","2","-","-","-","-","1","1","1","2","3","2","1","6","4","4","7","8","14","2","20","23","20","25","74","129","133","93","64","50","62","32","23","21","16","16","20","8","7","3","10","5","3","3","1","-","7","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00560","","ç»_60çŒ","","896","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","-","1","2","1","2","-","3","2","3","2","2","5","4","10","8","14","17","33","38","55","149","86","82","79","68","42","42","30","21","25","23","9","6","6","5","2","6","4","1","2","4","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00570","","ç»_61çŒ","","715","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","1","1","-","2","-","1","-","3","1","1","4","1","3","1","4","6","7","7","11","15","21","30","53","82","66","63","49","66","53","40","26","23","21","14","11","5","7","4","1","4","1","-","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00580","","ç»_62çŒ","","632","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","2","-","2","1","1","-","-","2","1","4","5","-","3","-","5","4","8","9","10","14","37","44","69","53","65","61","59","32","27","32","18","18","13","3","9","7","2","3","1","1","5","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00590","","ç»_63çŒ","","585","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","2","-","-","1","-","1","-","-","-","-","-","2","3","1","6","1","3","6","3","11","13","21","26","41","67","62","52","52","47","40","27","20","25","11","8","5","8","5","4","3","1","7","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00600","","ç»_64çŒ","","491","-","-","-","-","-","-","-","1","-","-","-","1","-","-","-","-","1","-","-","-","-","-","1","-","-","-","-","-","1","-","1","1","1","2","2","2","3","1","4","5","3","4","14","9","23","29","52","52","50","50","45","35","31","15","17","12","4","3","6","2","-","1","7","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00610","","ç»_65çŒ","","537","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","1","2","2","2","1","1","1","3","3","6","5","10","7","20","20","32","59","47","39","60","53","44","37","31","11","6","11","8","3","3","1","7","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00620","","ç»_66çŒ","","487","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","2","-","1","-","1","1","2","2","2","3","1","6","1","6","8","11","12","22","32","46","67","48","58","44","35","21","18","7","6","13","6","2","-","2","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00630","","ç»_67çŒ","","432","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","1","-","2","-","1","1","-","3","4","3","6","5","7","6","16","28","34","44","50","53","37","39","28","11","11","9","8","6","4","2","10","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00640","","ç»_68çŒ","","474","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","2","-","-","-","-","3","1","2","1","2","2","-","4","5","4","8","8","21","24","40","65","48","51","50","33","23","26","13","9","7","5","4","11","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00650","","ç»_69çŒ","","444","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","1","2","-","-","-","-","-","1","-","2","3","1","2","5","6","10","7","10","19","21","27","58","57","63","39","20","16","25","15","10","5","6","12","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00660","","ç»_70çŒ","","418","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","1","-","-","1","1","-","2","-","-","1","1","2","4","2","4","7","12","12","19","19","39","58","58","40","23","26","31","11","16","9","6","11","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00670","","ç»_71çŒ","","379","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","3","1","-","1","1","2","2","5","4","7","-","4","11","23","16","25","62","50","29","33","22","23","16","15","4","19","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00680","","ç»_72çŒ","","296","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","1","3","1","3","1","1","2","4","5","9","8","23","23","42","19","32","42","21","12","18","5","18","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00690","","ç»_73çŒ","","184","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","-","-","-","-","-","2","2","2","3","3","11","7","5","13","12","12","17","21","14","21","11","6","20","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00700","","ç»_74çŒ","","196","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","2","2","3","2","1","6","5","5","9","10","11","16","24","26","12","22","7","31","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00710","","ç»_75çŒ","","230","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","-","1","-","-","-","1","1","1","1","5","3","1","8","4","4","7","11","11","12","19","21","29","28","18","42","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00720","","ç»_76çŒ","","159","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","-","-","2","-","3","1","-","-","1","3","7","2","6","5","5","10","19","18","16","16","13","30","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00730","","ç»_77çŒ","","169","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","1","-","1","-","4","5","4","2","5","2","10","8","15","15","19","15","62","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00740","","ç»_78çŒ","","137","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","1","-","-","-","1","1","1","-","1","2","2","3","2","6","3","7","7","10","8","14","12","55","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00750","","ç»_79çŒ","","93","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","1","-","3","3","4","3","1","2","4","5","3","3","4","56","-"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00760","","ç»_80çŒà»è„","","386","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","1","-","-","-","-","1","-","-","2","-","2","1","1","1","1","4","4","6","8","2","6","8","7","9","18","13","290","1"
"10310","","ó£ç•åèêîÅyåèÅz","2019000000","","2019îN","00770","","ç»_ïsè⁄","","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00100","","ç»_ëçêî","","150,808","92","333","697","1,161","1,527","1,939","2,232","2,574","3,047","3,380","3,790","4,059","4,379","4,548","4,670","4,790","4,945","5,042","4,814","4,663","4,826","4,774","4,655","4,634","4,550","4,740","4,712","4,517","4,278","3,967","3,634","3,574","3,216","2,797","2,534","2,590","2,213","2,002","1,831","1,681","1,486","1,439","1,446","1,194","1,087","967","864","808","757","784","787","746","662","550","356","312","349","302","263","219","198","134","691","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00120","","ç»_16çŒ","","16","1","3","3","3","4","-","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00130","","ç»_17çŒ","","64","11","14","7","16","1","3","2","2","2","1","-","1","2","-","-","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00140","","ç»_18çŒ","","292","35","57","51","31","28","27","17","8","9","5","3","2","1","1","3","2","2","1","2","-","3","-","-","-","-","-","-","-","-","-","2","-","-","-","-","-","1","-","-","-","-","-","-","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00150","","ç»_19çŒ","","616","27","126","117","95","70","27","26","17","27","12","14","6","5","7","3","2","5","7","1","-","1","2","2","3","-","1","-","-","-","3","1","-","1","-","1","1","-","-","-","1","2","1","-","-","-","-","-","-","1","-","-","1","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00160","","ç»_20çŒ","","1,165","10","79","270","196","134","91","86","45","46","25","30","19","14","13","13","11","11","11","14","7","5","5","3","2","4","2","1","-","3","-","1","4","2","-","-","-","-","-","-","3","2","-","2","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00170","","ç»_21çŒ","","1,750","1","28","127","430","282","216","127","91","75","58","54","46","32","25","16","14","19","15","10","9","8","5","4","1","6","6","2","7","3","4","3","4","2","2","-","2","1","2","-","3","2","1","-","2","-","-","-","-","-","-","1","1","1","1","-","1","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00180","","ç»_22çŒ","","2,201","4","8","47","158","495","340","205","167","133","114","96","65","61","47","39","39","33","18","18","11","11","19","9","9","10","3","3","4","5","1","2","2","2","1","3","3","4","4","-","1","-","-","1","-","-","-","1","-","1","-","1","-","1","-","-","1","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00190","","ç»_23çŒ","","2,810","1","8","19","74","222","632","405","261","204","158","128","120","87","70","58","64","46","55","19","30","19","25","14","10","12","8","8","3","7","6","5","4","2","3","2","2","1","1","2","4","-","1","1","1","2","-","1","-","-","2","2","1","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00200","","ç»_24çŒ","","3,180","-","6","16","48","95","255","624","432","325","226","166","169","113","117","80","65","57","48","51","45","50","36","16","22","14","11","13","16","5","7","3","6","4","4","3","5","5","1","5","1","2","3","1","2","-","2","-","2","1","1","-","1","-","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00210","","ç»_25çŒ","","3,655","1","2","10","25","50","106","294","721","484","322","276","205","191","136","122","110","102","89","60","54","44","33","22","29","20","27","16","14","11","9","10","8","9","5","5","5","3","2","1","1","2","-","3","1","2","3","5","-","-","-","-","2","3","-","-","-","-","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00220","","ç»_26çŒ","","4,106","-","-","8","20","42","70","117","322","753","511","352","303","243","203","175","164","140","112","87","63","61","52","48","42","33","21","20","14","10","14","13","15","8","3","9","5","8","6","6","6","3","3","2","2","1","1","4","1","2","3","-","1","2","-","-","-","-","1","-","1","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00230","","ç»_27çŒ","","4,485","-","1","3","12","29","36","79","135","353","835","594","382","343","299","234","203","155","137","106","99","64","50","54","47","31","29","29","23","16","13","15","13","7","3","7","4","2","3","10","4","2","4","3","-","1","3","4","1","2","1","2","1","-","-","1","-","1","-","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00240","","ç»_28çŒ","","4,772","-","-","8","13","15","26","65","99","170","411","880","572","450","322","320","227","209","170","133","103","99","67","51","52","48","46","31","33","17","21","10","11","8","9","6","9","11","9","3","4","6","5","2","1","2","3","1","3","4","3","-","-","2","-","-","1","-","-","-","-","1","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00250","","ç»_29çŒ","","5,141","-","-","1","6","13","25","55","73","106","198","435","933","605","437","405","298","234","213","176","152","140","104","79","79","63","42","33","37","40","23","26","27","9","4","14","5","6","4","6","6","2","3","2","3","1","3","3","1","1","2","3","2","1","-","1","-","-","1","-","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00260","","ç»_30çŒ","","5,265","-","-","1","4","9","20","30","45","89","144","231","438","906","620","417","388","301","289","222","167","136","140","106","90","68","60","49","40","32","28","26","29","29","16","11","8","4","8","4","6","5","6","8","7","8","3","5","1","4","1","1","-","1","1","-","1","-","-","-","-","1","-","1","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00270","","ç»_31çŒ","","5,137","-","-","-","4","4","16","25","30","70","93","135","182","425","870","573","467","383","329","256","227","171","145","109","77","81","78","60","54","48","33","36","25","16","10","16","9","7","9","9","5","5","7","3","6","3","7","3","2","3","1","1","4","3","1","-","-","-","-","1","-","-","-","-","-"
"10310","","ó£ç•åèêîÅyåèÅz","2018000000","","2018îN","00280","","ç»_32çŒ","","5,286","-","-","2","5","6","12","18","30","56","60","91","164","220","444","842","596","471","374","307","237","229","232","164","113","112","78","77","56","47","36","29","31","22","13","16","16","12","11","9","4","6","5","3","3","3","3","3","-","3","4","3","2","2","2","2","-","-","-","-","-","-","-","-","-"
